age,monthly_income,monthly_expenses,current_savings,existing_debt,dependents,years_to_goal,goal,annual_income,annual_expenses,annual_savings_capacity,savings_rate,debt_to_income,emergency_months,risk_label
50,61081,28970,270319,1055340,2,11,House Purchase,732972,347640,385332,0.5257117597943715,1.439809433375354,9.330997583707283,Conservative
23,167105,103470,859949,746256,2,13,House Purchase,2005260,1241640,763620,0.38080847371413185,0.37214924747912986,8.311095003382624,Moderate
34,133272,112757,54012,61836,4,13,House Purchase,1599264,1353084,246180,0.15393330932228824,0.03866528603157452,0.4790123894747111,Conservative
50,41241,32117,686775,1342643,3,27,Retirement,494892,385404,109488,0.22123614849300455,2.7130020287254593,21.383535199427094,Conservative
24,149932,59775,1614550,1303609,0,24,Retirement,1799184,717300,1081884,0.6013192647333457,0.7245556874672073,27.010455876202425,Aggressive
38,30939,21755,527730,16292,1,19,Child Education,371268,261060,110208,0.2968421733087689,0.04388204746975231,24.257871753619856,Aggressive
57,138000,72144,1752679,911345,2,26,Emergency Fund,1656000,865728,790272,0.4772173913043478,0.5503291062801933,24.294175537813263,Moderate
45,203634,71982,2149313,1331659,3,21,Wealth Creation,2443608,863784,1579824,0.6465128613099973,0.5449560649662303,29.859034202995193,Aggressive
21,60063,33139,474529,1292348,3,19,Retirement,720756,397668,323088,0.4482626575429133,1.7930450804433122,14.319351821117113,Conservative
35,232793,108802,2364218,1067376,1,5,House Purchase,2793516,1305624,1487892,0.5326234036246794,0.3820905267770079,21.729545412768147,Moderate
29,183117,139065,1333122,56440,1,16,Emergency Fund,2197404,1668780,528624,0.24056750602074084,0.025684853581771947,9.586322942508898,Moderate
35,200841,104169,1131766,416462,3,9,Wealth Creation,2410092,1250028,1160064,0.48133598219487056,0.17279921264416462,10.864710230490838,Aggressive
44,72118,55080,559203,651809,1,28,Wealth Creation,865416,660960,204456,0.23625169860506393,0.753174195993603,10.15255991285403,Aggressive
24,109703,38428,1331629,446021,3,20,Wealth Creation,1316436,461136,855300,0.6497087591041266,0.3388094825726431,34.652571041948576,Aggressive
32,177697,89543,920542,1047568,1,22,Wealth Creation,2132364,1074516,1057848,0.4960916616487617,0.49127072113391523,10.28044626603978,Aggressive
57,153557,72261,54112,450067,1,3,Child Education,1842684,867132,975552,0.5294190430914905,0.24424535080350185,0.748841006905523,Conservative
57,52076,24308,1155166,355642,3,19,Wealth Creation,624912,291696,333216,0.533220677471388,0.5691073303121079,47.52205035379299,Aggressive
26,220877,84837,1710336,816196,4,5,Emergency Fund,2650524,1018044,1632480,0.6159084015085319,0.3079376002631932,20.160260263799994,Moderate
59,69605,30874,314768,169573,3,8,Retirement,835260,370488,464772,0.5564399109259393,0.20301822187103416,10.195245190127615,Aggressive
44,109565,68782,81264,1105783,0,14,Emergency Fund,1314780,825384,489396,0.3722265321955004,0.8410403261382132,1.1814718967171645,Conservative
31,244581,121234,920198,1110733,1,24,House Purchase,2934972,1454808,1480164,0.5043196323508368,0.3784475627024721,7.590263457445931,Moderate
33,64121,35824,1987775,1182864,2,3,Child Education,769452,429888,339564,0.4413062803137818,1.537281077961978,55.48724318892363,Conservative
54,221173,119086,2479507,1142354,1,24,Child Education,2654076,1429032,1225044,0.4615708065631881,0.43041495420628495,20.821146062509445,Moderate
45,56433,44466,663790,130016,0,13,House Purchase,677196,533592,143604,0.2120567752910531,0.1919916833531208,14.92803490307201,Moderate
27,68309,54828,463148,168204,2,11,Emergency Fund,819708,657936,161772,0.19735320382380067,0.2051999004523562,8.44728970598964,Moderate
24,92468,55155,1238284,1159149,2,29,Emergency Fund,1109616,661860,447756,0.40352338106155644,1.0446397672708396,22.45098359169613,Conservative
28,200326,103183,1828570,120730,3,8,House Purchase,2403912,1238196,1165716,0.48492457294609786,0.05022230431064032,17.721620809629492,Aggressive
40,92293,37231,1208878,1112762,4,19,Wealth Creation,1107516,446772,660744,0.59659995882678,1.0047367261511346,32.469662378125754,Aggressive
49,121258,100244,1968058,505349,3,10,Wealth Creation,1455096,1202928,252168,0.17329990598558445,0.3472959859693106,19.63267626990144,Aggressive
30,193925,73713,514523,18781,2,29,Retirement,2327100,884556,1442544,0.6198891323965451,0.008070559924369386,6.980084923961852,Aggressive
54,63405,31628,2343016,1286253,2,26,Emergency Fund,760860,379536,381324,0.5011749861998265,1.6905251951738822,74.08043505754395,Conservative
46,222724,111146,1618515,257506,4,18,Emergency Fund,2672688,1333752,1338936,0.5009698101686392,0.09634719802685536,14.562062512371115,Aggressive
23,68527,34962,642207,1079702,1,26,House Purchase,822324,419544,402780,0.4898069374115312,1.312988554389754,18.368714604427666,Conservative
26,102227,44176,731232,1286793,4,18,House Purchase,1226724,530112,696612,0.5678636759368856,1.0489670048030364,16.55269829771822,Conservative
25,156564,116104,662064,415794,3,25,Wealth Creation,1878768,1393248,485520,0.25842466978360285,0.2213120513017041,5.70233583683594,Aggressive
25,249490,102602,885630,280027,1,7,Emergency Fund,2993880,1231224,1762656,0.5887530562347189,0.09353314094085267,8.63170308570983,Moderate
43,164883,110051,1213387,554070,3,16,Emergency Fund,1978596,1320612,657984,0.332550960377965,0.2800319014088778,11.025679003371165,Moderate
29,118344,48748,150697,1367107,4,6,Child Education,1420128,584976,835152,0.5880822010410329,0.962664633047162,3.0913473373266593,Conservative
55,180344,69480,2005500,820178,1,16,Retirement,2164128,833760,1330368,0.6147362817726123,0.3789877493383016,28.864421416234887,Aggressive
40,228082,183540,1329989,261161,4,16,Retirement,2736984,2202480,534504,0.19528941345656387,0.0954192644165987,7.246316879154408,Moderate
55,248564,110626,188678,66266,0,23,Wealth Creation,2982768,1327512,1655256,0.5549395729067765,0.022216276961533717,1.7055484244210222,Aggressive
38,72153,54881,451856,524344,2,24,Emergency Fund,865836,658572,207264,0.2393802059512425,0.605592745046406,8.233377671689656,Conservative
37,133042,82794,1636999,1342177,1,28,Child Education,1596504,993528,602976,0.3776852422543257,0.8406975491448816,19.771952073821776,Moderate
44,79110,30768,1105643,1444035,2,1,Emergency Fund,949320,369216,580104,0.6110731892301858,1.5211256478321324,35.93483489339574,Conservative
23,170051,140755,995924,1496823,0,24,House Purchase,2040612,1689060,351552,0.17227772844617203,0.7335167096929744,7.075585236758907,Conservative
52,53328,25249,823789,1181349,1,19,Wealth Creation,639936,302988,336948,0.526533903390339,1.8460424167416742,32.62659907323062,Conservative
55,137911,107546,190923,335983,2,3,Retirement,1654932,1290552,364380,0.22017823088803648,0.20301921770803877,1.7752682573038514,Conservative
58,37867,16449,320406,1129212,2,6,Emergency Fund,454404,197388,257016,0.5656112182111073,2.4850397443684473,19.47875250775123,Conservative
33,84234,65447,537961,369841,1,4,Wealth Creation,1010808,785364,225444,0.22303345442457914,0.3658864987218146,8.219796170947484,Aggressive
45,50851,18134,1055598,1115059,2,4,Retirement,610212,217608,392604,0.6433895105307663,1.8273305015306156,58.210984890261386,Conservative
29,56279,34098,183944,1069081,2,4,Emergency Fund,675348,409176,266172,0.3941256951971428,1.5830075753537436,5.394568596398615,Conservative
24,98402,72298,1550523,399769,1,10,Child Education,1180824,867576,313248,0.26527916099266274,0.3385508763372018,21.44627790533625,Moderate
34,40449,33062,581700,557813,2,9,Wealth Creation,485388,396744,88644,0.1826250339934238,1.149210528484429,17.594216925775815,Moderate
57,101221,81442,1378454,1260050,2,8,Emergency Fund,1214652,977304,237348,0.1954041157467324,1.0373753140817288,16.925591218290318,Conservative
54,114080,86679,1090804,1144584,3,19,Retirement,1368960,1040148,328812,0.24019109396914445,0.8360974754558205,12.584409141775978,Moderate
31,30451,24181,2237779,1092924,3,17,Retirement,365412,290172,75240,0.20590456799448295,2.9909362582509607,92.54286423224846,Conservative
23,112178,50436,2457220,726547,0,17,Child Education,1346136,605232,740904,0.5503931252117171,0.5397277838197626,48.719565389800934,Moderate
48,197388,97133,2123627,269417,3,1,Wealth Creation,2368656,1165596,1203060,0.5079082821650759,0.11374256118237515,21.863084636529294,Aggressive
49,219136,108359,1738664,1374956,3,20,Wealth Creation,2629632,1300308,1329324,0.5055171217873832,0.5228701202297508,16.0454046272114,Aggressive
29,88761,47800,261382,730929,0,14,Emergency Fund,1065132,573600,491532,0.46147519744031723,0.6862332555964894,5.468242677824268,Conservative
23,63870,34915,835977,134607,2,22,Retirement,766440,418980,347460,0.4533427274150618,0.17562627211523407,23.943204926249464,Aggressive
45,121566,75647,1036254,1155733,2,20,Retirement,1458792,907764,551028,0.377728970271293,0.792253453542383,13.69854719949238,Moderate
54,148749,63953,1822348,1300875,3,27,Child Education,1784988,767436,1017552,0.5700609751998332,0.7287864120094925,28.4951135990493,Moderate
32,148765,103484,1785692,1249801,0,11,Child Education,1785180,1241808,543372,0.3043793903135818,0.7000980293303757,17.25573035445093,Moderate
29,149881,65015,450037,1156928,2,3,Wealth Creation,1798572,780180,1018392,0.5662225365456596,0.6432480879275336,6.922048757978928,Aggressive
35,186945,94436,2409911,1144543,4,24,Retirement,2243340,1133232,1110108,0.49484607772339456,0.5101959578129039,25.518986403490196,Aggressive
60,153389,92289,1746681,351133,1,30,Emergency Fund,1840668,1107468,733200,0.39833364843632857,0.1907638965853701,18.92621005753665,Moderate
45,214699,160642,2380541,212628,1,8,House Purchase,2576388,1927704,648684,0.2517803995360947,0.08252949478106558,14.81892033216718,Moderate
25,222227,159944,137408,111889,1,22,Emergency Fund,2666724,1919328,747396,0.28026747424930365,0.04195747291433234,0.859100685239834,Moderate
31,50372,33888,656431,262063,3,25,Child Education,604464,406656,197808,0.3272452950051616,0.43354608380317106,19.37060316336166,Aggressive
54,28642,12255,2010933,311467,1,28,Emergency Fund,343704,147060,196644,0.5721318343691083,0.9062070851663059,164.0908200734394,Conservative
44,184073,114773,819288,962824,1,10,Retirement,2208876,1377276,831600,0.37648107001026765,0.43588866011491817,7.1383339287114564,Moderate
35,59064,23254,1256541,1009602,4,17,Wealth Creation,708768,279048,429720,0.6062914804280103,1.4244463632669646,54.035477767265846,Moderate
58,39122,21074,2056721,352053,2,29,House Purchase,469464,252888,216576,0.46132610807218444,0.7499041460048055,97.59518838379046,Moderate
28,180892,100713,1660913,1094681,4,8,Wealth Creation,2170704,1208556,962148,0.4432423766667404,0.5042976840693157,16.491545282138354,Aggressive
25,93431,34560,1913190,1471956,3,22,House Purchase,1121172,414720,706452,0.6301013582215753,1.3128726011709175,55.35850694444444,Conservative
46,80745,39322,1988881,132957,1,1,House Purchase,968940,471864,497076,0.5130100935042418,0.13721902284971205,50.57934489598698,Moderate
38,75081,62153,1803367,975323,2,20,Retirement,900972,745836,155136,0.17218737097268283,1.082523097277163,29.01496307499236,Conservative
26,226974,187665,1763685,1049,1,21,Retirement,2723688,2251980,471708,0.1731872373047133,0.00038513956077201205,9.3980497162497,Aggressive
57,164783,86702,337798,577569,1,7,Child Education,1977396,1040424,936972,0.4738413549941438,0.2920856520393487,3.8960808285852693,Conservative
33,241204,89619,1271222,1353991,3,24,Child Education,2894448,1075428,1819020,0.6284514352995805,0.46778902229371544,14.184737611444001,Aggressive
48,174865,76861,510783,1115273,1,9,House Purchase,2098380,922332,1176048,0.5604552083035484,0.5314923893670356,6.645541952355551,Moderate
25,164271,89709,861813,459567,0,28,Child Education,1971252,1076508,894744,0.45389630549518784,0.2331345764011907,9.60676186335819,Aggressive
33,101253,83421,1127177,1085110,2,12,Retirement,1215036,1001052,213984,0.1761133003466564,0.8930681889260894,13.51190947123626,Moderate
37,61191,25736,806796,1141610,2,22,Child Education,734292,308832,425460,0.5794152734879312,1.5547084810947143,31.348927572272302,Conservative
60,35211,25765,1234216,1106673,0,26,House Purchase,422532,309180,113352,0.2682684388401352,2.619146005509642,47.90281389481855,Conservative
52,136086,55025,484710,287181,3,9,Wealth Creation,1633032,660300,972732,0.5956600972914187,0.17585754596358186,8.808905043162198,Aggressive
49,219141,184216,1338156,429223,1,20,Emergency Fund,2629692,2210592,419100,0.159372276296996,0.16322177654265213,7.264059582229557,Moderate
23,244968,132480,2012834,551566,1,24,Child Education,2939616,1589760,1349856,0.45919467032428724,0.1876319900286296,15.193493357487922,Aggressive
60,212818,156978,1131871,1046417,2,3,Retirement,2553816,1883736,670080,0.2623838209174036,0.40974643435548996,7.2103797984430935,Conservative
54,177614,92589,1474430,974687,3,4,Wealth Creation,2131368,1111068,1020300,0.47870663348609904,0.45730582424058164,15.924461869120522,Aggressive
60,187384,124391,741075,1409893,3,10,Retirement,2248608,1492692,755916,0.3361706442385689,0.6270070194538132,5.957625551687823,Conservative
47,201314,89787,2186561,824726,3,4,Child Education,2415768,1077444,1338324,0.5539952511996185,0.3413928820979498,24.35275708064642,Moderate
33,126971,53710,1020610,980013,1,22,House Purchase,1523652,644520,879132,0.5769900213434563,0.6432000220522797,19.00223422081549,Aggressive
53,118783,97287,541998,4694,3,9,Emergency Fund,1425396,1167444,257952,0.18096865713107094,0.0032931199470182322,5.571124610687964,Conservative
26,150681,121874,2493055,582438,0,22,Emergency Fund,1808172,1462488,345684,0.19117871529920827,0.32211426789044406,20.456003741569162,Moderate
44,112893,89607,1347877,545844,4,1,Wealth Creation,1354716,1075284,279432,0.20626611038771225,0.4029213503051562,15.04209492561965,Aggressive
39,211460,140138,2304319,1244119,3,5,Emergency Fund,2537520,1681656,855864,0.33728364702544217,0.49028933762098426,16.443213118497482,Conservative
36,183763,138581,1919955,573374,4,9,House Purchase,2205156,1662972,542184,0.24587104041618824,0.26001516446002004,13.85438840822335,Moderate
60,102960,39590,1548914,674267,1,5,Retirement,1235520,475080,760440,0.6154817404817405,0.5457353988603989,39.12386966405658,Moderate
48,109388,56596,1925888,772687,3,6,House Purchase,1312656,679152,633504,0.4826123523604052,0.5886439402250094,34.02869460739275,Moderate
53,47601,24126,24507,1228135,2,19,Wealth Creation,571212,289512,281700,0.4931619083632697,2.150051119374243,1.0157920915195224,Conservative
33,174092,116262,1958142,1029621,1,8,Wealth Creation,2089104,1395144,693960,0.33218068607402984,0.4928529168485628,16.84249367807194,Aggressive
45,164227,86708,1112564,623756,0,10,Emergency Fund,1970724,1040496,930228,0.47202347969578695,0.31651108932554733,12.831157447986344,Moderate
56,225191,95538,2477717,819819,0,11,House Purchase,2702292,1146456,1555836,0.5757468104853214,0.30337913149282164,25.934361196591933,Aggressive
47,237123,153711,692225,958254,4,13,Retirement,2845476,1844532,1000944,0.35176680456978027,0.33676404229028817,4.50341875337484,Moderate
58,192849,146023,1460334,1024446,4,20,House Purchase,2314188,1752276,561912,0.24281173353245286,0.44268054280810376,10.000712216568623,Conservative
27,44710,24190,2144365,516304,2,4,Retirement,536520,290280,246240,0.45895772757772313,0.9623201371803475,88.64675485737908,Moderate
25,133714,55642,417693,923098,2,11,Retirement,1604568,667704,936864,0.5838730424637659,0.575293786240284,7.5067934294238166,Moderate
51,180604,80972,1992613,72356,0,12,House Purchase,2167248,971664,1195584,0.5516599853823836,0.03338611917048718,24.608667193597785,Aggressive
43,153727,72058,1724801,259925,3,5,Child Education,1844724,864696,980028,0.5312599608396703,0.14090183680593954,23.936287435121706,Aggressive
30,174673,87327,1237745,608919,0,30,House Purchase,2096076,1047924,1048152,0.500054387340917,0.2905042565250497,14.173680534084532,Aggressive
52,88227,59235,1364091,245702,0,10,Retirement,1058724,710820,347904,0.32860688904757046,0.2320737038170477,23.028462902000506,Aggressive
50,161039,104751,2352284,796961,2,25,Wealth Creation,1932468,1257012,675456,0.3495302380168779,0.412405794041609,22.455957461026625,Aggressive
